"Id(((123.72054369053005) + (((-0.10602846435513003) * (Sqrt((x0)^(1)))) + (((-3.661343631600267) * (Sqrt((((x4)^(-2)) * ((x3)^(1))) * ((x0)^(-2))))) + (((4.182096396884992) * (Tanh((((x4)^(-2)) * ((x3)^(1))) * ((x0)^(-2))))) + (((9.067016581769094e-2) * (Id((((x4)^(-2)) * ((x3)^(1))) * ((x0)^(-2))))) + (((-1.4184634287854698) * (Cos((x2)^(-3)))) + (((1.8204710027908049) * (Log(((x4)^(-2)) * ((x3)^(-1))))) + (((-2.9616492360940043) * (Log((((x3)^(-2)) * ((x2)^(2))) * ((x0)^(2))))) + (((-0.7419822079259433) * (Log(((x3)^(-2)) * ((x2)^(2))))) + ((-0.37523214557760554) * (Sqrt(((((x3)^(1)) * ((x2)^(-2))) * ((x1)^(1))) * ((x0)^(-1)))))))))))))) / ((1.0) + (((823.7457482166159) * (Tanh(((x4)^(2)) * ((x3)^(-1))))) + ((5.936470066026811e-2) * (Tanh((((((x4)^(-3)) * ((x3)^(-1))) * ((x2)^(-1))) * ((x1)^(2))) * ((x0)^(-3))))))))","[[123.72054369053005,-0.10602846435513003,-3.661343631600267,4.182096396884992,9.067016581769094e-2,-1.4184634287854698,1.8204710027908049,-2.9616492360940043,-0.7419822079259433,-0.37523214557760554,823.7457482166159,5.936470066026811e-2]]","(((123.72054369053005) + (((-0.10602846435513003) * (np.sqrt((x[:,0])**(1)))) + (((-3.661343631600267) * (np.sqrt((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,0])**(-2))))) + (((4.182096396884992) * (np.tanh((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,0])**(-2))))) + (((9.067016581769094e-2) * (((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,0])**(-2))))) + (((-1.4184634287854698) * (np.cos((x[:,2])**(-3)))) + (((1.8204710027908049) * (np.log(((x[:,4])**(-2)) * ((x[:,3])**(-1))))) + (((-2.9616492360940043) * (np.log((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,0])**(2))))) + (((-0.7419822079259433) * (np.log(((x[:,3])**(-2)) * ((x[:,2])**(2))))) + ((-0.37523214557760554) * (np.sqrt(((((x[:,3])**(1)) * ((x[:,2])**(-2))) * ((x[:,1])**(1))) * ((x[:,0])**(-1)))))))))))))) / ((1.0) + (((823.7457482166159) * (np.tanh(((x[:,4])**(2)) * ((x[:,3])**(-1))))) + ((5.936470066026811e-2) * (np.tanh((((((x[:,4])**(-3)) * ((x[:,3])**(-1))) * ((x[:,2])**(-1))) * ((x[:,1])**(2))) * ((x[:,0])**(-3))))))))"
"Id(((175.5596410840034) + (((-24.645757061207114) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))) + (((-45689.7310250635) * (Id((x4)^(3)))) + (((-5.570553861620663) * (Tanh((((x4)^(-2)) * ((x1)^(1))) * ((x0)^(-2))))) + (((4.899845264730128) * (Log(((x2)^(-1)) * ((x0)^(-2))))) + (((-0.3077816541385765) * (Log(((x4)^(3)) * ((x0)^(-3))))) + (((-0.7384774016083795) * (Log((x4)^(3)))) + (((2.1351747642181045) * (Sqrt((x3)^(1)))) + (((-22.546091211602132) * (Tanh(((x2)^(3)) * ((x0)^(2))))) + ((0.7943837413880472) * (Sin((x2)^(-2))))))))))))) / ((1.0) + (((5.876103184387574e-2) * (Sqrt(((((x3)^(1)) * ((x2)^(-2))) * ((x1)^(1))) * ((x0)^(-2))))) + ((-7.670740285936595e-2) * (Tanh(((x4)^(-1)) * ((x3)^(-2))))))))","[[175.5596410840034,-24.645757061207114,-45689.7310250635,-5.570553861620663,4.899845264730128,-0.3077816541385765,-0.7384774016083795,2.1351747642181045,-22.546091211602132,0.7943837413880472,5.876103184387574e-2,-7.670740285936595e-2]]","(((175.5596410840034) + (((-24.645757061207114) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((-45689.7310250635) * (((x[:,4])**(3)))) + (((-5.570553861620663) * (np.tanh((((x[:,4])**(-2)) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + (((4.899845264730128) * (np.log(((x[:,2])**(-1)) * ((x[:,0])**(-2))))) + (((-0.3077816541385765) * (np.log(((x[:,4])**(3)) * ((x[:,0])**(-3))))) + (((-0.7384774016083795) * (np.log((x[:,4])**(3)))) + (((2.1351747642181045) * (np.sqrt((x[:,3])**(1)))) + (((-22.546091211602132) * (np.tanh(((x[:,2])**(3)) * ((x[:,0])**(2))))) + ((0.7943837413880472) * (np.sin((x[:,2])**(-2))))))))))))) / ((1.0) + (((5.876103184387574e-2) * (np.sqrt(((((x[:,3])**(1)) * ((x[:,2])**(-2))) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + ((-7.670740285936595e-2) * (np.tanh(((x[:,4])**(-1)) * ((x[:,3])**(-2))))))))"
"Id(((30732.13786421153) + (((-5.02297496895102) * (Log(((((x4)^(1)) * ((x3)^(-1))) * ((x2)^(1))) * ((x0)^(2))))) + (((-287.5151105815632) * (Sin(((x2)^(-1)) * ((x0)^(-1))))) + (((-0.5459014956905435) * (Sin((x2)^(-1)))) + (((2563.728618811329) * (Sin(((x2)^(-3)) * ((x0)^(-3))))) + (((-33.94430023378353) * (Exp((((x4)^(-1)) * ((x2)^(1))) * ((x0)^(-1))))) + ((-30548.47281980772) * (Exp((x4)^(3)))))))))) / ((1.0) + (((-6.918680954783096e-3) * (Exp(((x3)^(-3)) * ((x2)^(-3))))) + (((-8.206748694862533) * (Id(((x4)^(-2)) * ((x0)^(-3))))) + ((0.11989248849504919) * (Sqrt(((x4)^(-2)) * ((x0)^(-2)))))))))","[[30732.13786421153,-5.02297496895102,-287.5151105815632,-0.5459014956905435,2563.728618811329,-33.94430023378353,-30548.47281980772,-6.918680954783096e-3,-8.206748694862533,0.11989248849504919]]","(((30732.13786421153) + (((-5.02297496895102) * (np.log(((((x[:,4])**(1)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))) * ((x[:,0])**(2))))) + (((-287.5151105815632) * (np.sin(((x[:,2])**(-1)) * ((x[:,0])**(-1))))) + (((-0.5459014956905435) * (np.sin((x[:,2])**(-1)))) + (((2563.728618811329) * (np.sin(((x[:,2])**(-3)) * ((x[:,0])**(-3))))) + (((-33.94430023378353) * (np.exp((((x[:,4])**(-1)) * ((x[:,2])**(1))) * ((x[:,0])**(-1))))) + ((-30548.47281980772) * (np.exp((x[:,4])**(3)))))))))) / ((1.0) + (((-6.918680954783096e-3) * (np.exp(((x[:,3])**(-3)) * ((x[:,2])**(-3))))) + (((-8.206748694862533) * ((((x[:,4])**(-2)) * ((x[:,0])**(-3))))) + ((0.11989248849504919) * (np.sqrt(((x[:,4])**(-2)) * ((x[:,0])**(-2)))))))))"
"Id(((127.17526955332379) + (((-21.705759523124964) * (Sqrt(((((x4)^(1)) * ((x3)^(-1))) * ((x2)^(1))) * ((x0)^(1))))) + (((-11.305614496546417) * (Id(((x4)^(-1)) * ((x0)^(-1))))) + (((3.7222528469470773e-3) * (Id((x4)^(-1)))) + (((8.344337368685018) * (Tanh(((((x4)^(-2)) * ((x3)^(2))) * ((x2)^(-2))) * ((x0)^(-3))))) + (((-142.1138582657285) * (Id((((x4)^(1)) * ((x2)^(-2))) * ((x0)^(-1))))) + (((-7.657897296976189e-7) * (Sin(((((x4)^(2)) * ((x2)^(2))) * ((x1)^(3))) * ((x0)^(-3))))) + ((0.7701613813309947) * (Sin((x2)^(-2))))))))))) / ((1.0) + ((5.0008428058407605e-8) * (Sqrt((x0)^(3))))))","[[127.17526955332379,-21.705759523124964,-11.305614496546417,3.7222528469470773e-3,8.344337368685018,-142.1138582657285,-7.657897296976189e-7,0.7701613813309947,5.0008428058407605e-8]]","(((127.17526955332379) + (((-21.705759523124964) * (np.sqrt(((((x[:,4])**(1)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))) * ((x[:,0])**(1))))) + (((-11.305614496546417) * ((((x[:,4])**(-1)) * ((x[:,0])**(-1))))) + (((3.7222528469470773e-3) * (((x[:,4])**(-1)))) + (((8.344337368685018) * (np.tanh(((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,2])**(-2))) * ((x[:,0])**(-3))))) + (((-142.1138582657285) * (((((x[:,4])**(1)) * ((x[:,2])**(-2))) * ((x[:,0])**(-1))))) + (((-7.657897296976189e-7) * (np.sin(((((x[:,4])**(2)) * ((x[:,2])**(2))) * ((x[:,1])**(3))) * ((x[:,0])**(-3))))) + ((0.7701613813309947) * (np.sin((x[:,2])**(-2))))))))))) / ((1.0) + ((5.0008428058407605e-8) * (np.sqrt((x[:,0])**(3))))))"
"Id(((144.48067606625816) + (((-4.931991667088291) * (Sqrt((((x2)^(-3)) * ((x1)^(1))) * ((x0)^(-2))))) + (((-4.906689984996888) * (Tanh(((((x4)^(2)) * ((x3)^(-2))) * ((x2)^(2))) * ((x0)^(3))))) + (((-4.653091567374544) * (Sqrt(((x4)^(-2)) * ((x0)^(-2))))) + (((7.821440238848232e-3) * (Id(((((x4)^(2)) * ((x3)^(-3))) * ((x2)^(1))) * ((x0)^(3))))) + (((-4.248451766434716) * (Tanh(((((x4)^(2)) * ((x3)^(-3))) * ((x2)^(1))) * ((x0)^(3))))) + (((-3.1361405872036736e-4) * (Sqrt((((x3)^(-3)) * ((x1)^(1))) * ((x0)^(3))))) + (((-2043128.1627993973) * (Tanh(((((x4)^(2)) * ((x3)^(-2))) * ((x2)^(1))) * ((x1)^(1))))) + ((-8.831106846761436) * (Tanh(((x3)^(2)) * ((x2)^(2))))))))))))) / ((1.0) + (((2.80560789847107e-3) * (Sqrt(((((x4)^(1)) * ((x3)^(-1))) * ((x2)^(1))) * ((x0)^(2))))) + ((0.12241313349319505) * (Sqrt((((x4)^(-3)) * ((x2)^(1))) * ((x0)^(-3))))))))","[[144.48067606625816,-4.931991667088291,-4.906689984996888,-4.653091567374544,7.821440238848232e-3,-4.248451766434716,-3.1361405872036736e-4,-2043128.1627993973,-8.831106846761436,2.80560789847107e-3,0.12241313349319505]]","(((144.48067606625816) + (((-4.931991667088291) * (np.sqrt((((x[:,2])**(-3)) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + (((-4.906689984996888) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,2])**(2))) * ((x[:,0])**(3))))) + (((-4.653091567374544) * (np.sqrt(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((7.821440238848232e-3) * ((((((x[:,4])**(2)) * ((x[:,3])**(-3))) * ((x[:,2])**(1))) * ((x[:,0])**(3))))) + (((-4.248451766434716) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-3))) * ((x[:,2])**(1))) * ((x[:,0])**(3))))) + (((-3.1361405872036736e-4) * (np.sqrt((((x[:,3])**(-3)) * ((x[:,1])**(1))) * ((x[:,0])**(3))))) + (((-2043128.1627993973) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,2])**(1))) * ((x[:,1])**(1))))) + ((-8.831106846761436) * (np.tanh(((x[:,3])**(2)) * ((x[:,2])**(2))))))))))))) / ((1.0) + (((2.80560789847107e-3) * (np.sqrt(((((x[:,4])**(1)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))) * ((x[:,0])**(2))))) + ((0.12241313349319505) * (np.sqrt((((x[:,4])**(-3)) * ((x[:,2])**(1))) * ((x[:,0])**(-3))))))))"
"Id(((184.3686284564495) + (((-67.87715445278005) * (Sqrt(((x3)^(-1)) * ((x2)^(1))))) + (((-29477.8842905958) * (Sqrt((((x4)^(2)) * ((x3)^(-2))) * ((x2)^(1))))) + (((-2.384448977401957) * (Log((x0)^(1)))) + (((-71.68968809921546) * (Sqrt((((x2)^(-2)) * ((x1)^(1))) * ((x0)^(-2))))) + (((-0.12167583647177405) * (Sqrt((x0)^(1)))) + (((0.8476018596945112) * (Log((x2)^(-3)))) + (((2.3844488545008526) * (Log((x0)^(-1)))) + (((-20.764097401892066) * (Cos(((x2)^(-3)) * ((x0)^(-2))))) + ((0.4008699689949039) * (Sqrt((x4)^(-1))))))))))))) / ((1.0) + (((-2.042892948182677) * (Sqrt((((x3)^(-1)) * ((x1)^(3))) * ((x0)^(-2))))) + ((0.18399972832987832) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))))))","[[184.3686284564495,-67.87715445278005,-29477.8842905958,-2.384448977401957,-71.68968809921546,-0.12167583647177405,0.8476018596945112,2.3844488545008526,-20.764097401892066,0.4008699689949039,-2.042892948182677,0.18399972832987832]]","(((184.3686284564495) + (((-67.87715445278005) * (np.sqrt(((x[:,3])**(-1)) * ((x[:,2])**(1))))) + (((-29477.8842905958) * (np.sqrt((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,2])**(1))))) + (((-2.384448977401957) * (np.log((x[:,0])**(1)))) + (((-71.68968809921546) * (np.sqrt((((x[:,2])**(-2)) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + (((-0.12167583647177405) * (np.sqrt((x[:,0])**(1)))) + (((0.8476018596945112) * (np.log((x[:,2])**(-3)))) + (((2.3844488545008526) * (np.log((x[:,0])**(-1)))) + (((-20.764097401892066) * (np.cos(((x[:,2])**(-3)) * ((x[:,0])**(-2))))) + ((0.4008699689949039) * (np.sqrt((x[:,4])**(-1))))))))))))) / ((1.0) + (((-2.042892948182677) * (np.sqrt((((x[:,3])**(-1)) * ((x[:,1])**(3))) * ((x[:,0])**(-2))))) + ((0.18399972832987832) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))))))"
"Id(((-507.3486514486397) + (((-42.98667295974856) * (Sqrt(((x2)^(-3)) * ((x0)^(-2))))) + (((1.0178686062214561) * (Log((x0)^(3)))) + (((0.4326635236653835) * (Sqrt((x4)^(-1)))) + (((656.1127176912925) * (Exp((((x3)^(-1)) * ((x2)^(-3))) * ((x0)^(-2))))) + (((-4.759812029335947) * (Log(((x2)^(1)) * ((x0)^(2))))) + (((4.381336586572896e-5) * (Sqrt(((x3)^(1)) * ((x0)^(2))))) + (((-1.2056967991290886) * (Log((x3)^(-3)))) + ((-3257.626590605934) * (Tanh((x4)^(2)))))))))))) / ((1.0) + (((0.1759169082208163) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))) + (((2.3077831841960013) * (Tanh(((x3)^(-2)) * ((x1)^(1))))) + (((-0.864671422420134) * (Tanh(((x3)^(-3)) * ((x2)^(-2))))) + ((7.616548772988426e-6) * (Sqrt((x0)^(2)))))))))","[[-507.3486514486397,-42.98667295974856,1.0178686062214561,0.4326635236653835,656.1127176912925,-4.759812029335947,4.381336586572896e-5,-1.2056967991290886,-3257.626590605934,0.1759169082208163,2.3077831841960013,-0.864671422420134,7.616548772988426e-6]]","(((-507.3486514486397) + (((-42.98667295974856) * (np.sqrt(((x[:,2])**(-3)) * ((x[:,0])**(-2))))) + (((1.0178686062214561) * (np.log((x[:,0])**(3)))) + (((0.4326635236653835) * (np.sqrt((x[:,4])**(-1)))) + (((656.1127176912925) * (np.exp((((x[:,3])**(-1)) * ((x[:,2])**(-3))) * ((x[:,0])**(-2))))) + (((-4.759812029335947) * (np.log(((x[:,2])**(1)) * ((x[:,0])**(2))))) + (((4.381336586572896e-5) * (np.sqrt(((x[:,3])**(1)) * ((x[:,0])**(2))))) + (((-1.2056967991290886) * (np.log((x[:,3])**(-3)))) + ((-3257.626590605934) * (np.tanh((x[:,4])**(2)))))))))))) / ((1.0) + (((0.1759169082208163) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((2.3077831841960013) * (np.tanh(((x[:,3])**(-2)) * ((x[:,1])**(1))))) + (((-0.864671422420134) * (np.tanh(((x[:,3])**(-3)) * ((x[:,2])**(-2))))) + ((7.616548772988426e-6) * (np.sqrt((x[:,0])**(2)))))))))"
"Id(((158.19228893121561) + (((-0.19749583861407372) * (Sqrt((((x4)^(-2)) * ((x3)^(2))) * ((x0)^(-2))))) + (((-8.619641717665726) * (Tanh((((x4)^(-2)) * ((x3)^(2))) * ((x0)^(-3))))) + (((-1.676124081218223) * (Cos((x2)^(-3)))) + (((-1.6377763502892861) * (Log(((x2)^(1)) * ((x0)^(1))))) + (((1.258839444966986e-2) * (Sqrt((x3)^(3)))) + (((-46.221082134296296) * (Sqrt((((x4)^(-3)) * ((x2)^(3))) * ((x0)^(-3))))) + (((104.16570397457133) * (Sqrt((((x3)^(2)) * ((x2)^(1))) * ((x0)^(-2))))) + (((-29.441299439891587) * (Sqrt((x2)^(1)))) + ((-5.780536246469473e-4) * (Sqrt((x0)^(2))))))))))))) / ((1.0) + (((1.5137128921039536e-2) * (Log(((x4)^(3)) * ((x0)^(3))))) + (((334.64394509459373) * (Sin((x4)^(3)))) + (((5.849814232734518e-2) * (Tanh((((((x4)^(-3)) * ((x3)^(-1))) * ((x2)^(-1))) * ((x1)^(2))) * ((x0)^(-3))))) + (((2.092455507091147e-7) * (Sqrt((((((x4)^(-2)) * ((x3)^(3))) * ((x2)^(-2))) * ((x1)^(3))) * ((x0)^(-2))))) + (((5.497885154213475e-2) * (Tanh((((((x4)^(3)) * ((x3)^(3))) * ((x2)^(-3))) * ((x1)^(3))) * ((x0)^(-3))))) + ((7.695371017894559e-2) * (Sqrt(((x2)^(-3)) * ((x0)^(-2))))))))))))","[[158.19228893121561,-0.19749583861407372,-8.619641717665726,-1.676124081218223,-1.6377763502892861,1.258839444966986e-2,-46.221082134296296,104.16570397457133,-29.441299439891587,-5.780536246469473e-4,1.5137128921039536e-2,334.64394509459373,5.849814232734518e-2,2.092455507091147e-7,5.497885154213475e-2,7.695371017894559e-2]]","(((158.19228893121561) + (((-0.19749583861407372) * (np.sqrt((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,0])**(-2))))) + (((-8.619641717665726) * (np.tanh((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,0])**(-3))))) + (((-1.676124081218223) * (np.cos((x[:,2])**(-3)))) + (((-1.6377763502892861) * (np.log(((x[:,2])**(1)) * ((x[:,0])**(1))))) + (((1.258839444966986e-2) * (np.sqrt((x[:,3])**(3)))) + (((-46.221082134296296) * (np.sqrt((((x[:,4])**(-3)) * ((x[:,2])**(3))) * ((x[:,0])**(-3))))) + (((104.16570397457133) * (np.sqrt((((x[:,3])**(2)) * ((x[:,2])**(1))) * ((x[:,0])**(-2))))) + (((-29.441299439891587) * (np.sqrt((x[:,2])**(1)))) + ((-5.780536246469473e-4) * (np.sqrt((x[:,0])**(2))))))))))))) / ((1.0) + (((1.5137128921039536e-2) * (np.log(((x[:,4])**(3)) * ((x[:,0])**(3))))) + (((334.64394509459373) * (np.sin((x[:,4])**(3)))) + (((5.849814232734518e-2) * (np.tanh((((((x[:,4])**(-3)) * ((x[:,3])**(-1))) * ((x[:,2])**(-1))) * ((x[:,1])**(2))) * ((x[:,0])**(-3))))) + (((2.092455507091147e-7) * (np.sqrt((((((x[:,4])**(-2)) * ((x[:,3])**(3))) * ((x[:,2])**(-2))) * ((x[:,1])**(3))) * ((x[:,0])**(-2))))) + (((5.497885154213475e-2) * (np.tanh((((((x[:,4])**(3)) * ((x[:,3])**(3))) * ((x[:,2])**(-3))) * ((x[:,1])**(3))) * ((x[:,0])**(-3))))) + ((7.695371017894559e-2) * (np.sqrt(((x[:,2])**(-3)) * ((x[:,0])**(-2))))))))))))"
"Id(((151.86572683229863) + (((-1.1217404433803415) * (Cos((x2)^(-3)))) + (((105.7531631967521) * (Tanh((((x4)^(-2)) * ((x2)^(-1))) * ((x0)^(-3))))) + (((-3.104490724719132) * (Log((((x4)^(2)) * ((x2)^(2))) * ((x0)^(3))))) + (((-4.170292257788585) * (Cos(((x3)^(-2)) * ((x2)^(-2))))) + (((-26.492062803689294) * (Id(((x4)^(-1)) * ((x0)^(-1))))) + (((2.1058529835908892) * (Sqrt(((x4)^(2)) * ((x0)^(1))))) + (((1.4567869458262477) * (Sqrt((x3)^(1)))) + ((-0.5232151160186836) * (Sin(((x4)^(1)) * ((x3)^(3))))))))))))) / ((1.0) + (((2.1423825568935885e-4) * (Sqrt((((((x4)^(-2)) * ((x3)^(1))) * ((x2)^(-1))) * ((x1)^(3))) * ((x0)^(-2))))) + (((6.756325051759897e-7) * (Sqrt(((x2)^(-1)) * ((x0)^(2))))) + (((1.3281225474547964e-2) * (Sqrt((((x2)^(-2)) * ((x1)^(1))) * ((x0)^(-1))))) + (((2.1454621213121416e-2) * (Tanh(((((x4)^(2)) * ((x3)^(-2))) * ((x2)^(3))) * ((x0)^(3))))) + (((14866.892304982766) * (Id(((x4)^(3)) * ((x3)^(-1))))) + ((-3.0475319800599976e-3) * (Cos((x0)^(1)))))))))))","[[151.86572683229863,-1.1217404433803415,105.7531631967521,-3.104490724719132,-4.170292257788585,-26.492062803689294,2.1058529835908892,1.4567869458262477,-0.5232151160186836,2.1423825568935885e-4,6.756325051759897e-7,1.3281225474547964e-2,2.1454621213121416e-2,14866.892304982766,-3.0475319800599976e-3]]","(((151.86572683229863) + (((-1.1217404433803415) * (np.cos((x[:,2])**(-3)))) + (((105.7531631967521) * (np.tanh((((x[:,4])**(-2)) * ((x[:,2])**(-1))) * ((x[:,0])**(-3))))) + (((-3.104490724719132) * (np.log((((x[:,4])**(2)) * ((x[:,2])**(2))) * ((x[:,0])**(3))))) + (((-4.170292257788585) * (np.cos(((x[:,3])**(-2)) * ((x[:,2])**(-2))))) + (((-26.492062803689294) * ((((x[:,4])**(-1)) * ((x[:,0])**(-1))))) + (((2.1058529835908892) * (np.sqrt(((x[:,4])**(2)) * ((x[:,0])**(1))))) + (((1.4567869458262477) * (np.sqrt((x[:,3])**(1)))) + ((-0.5232151160186836) * (np.sin(((x[:,4])**(1)) * ((x[:,3])**(3))))))))))))) / ((1.0) + (((2.1423825568935885e-4) * (np.sqrt((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,2])**(-1))) * ((x[:,1])**(3))) * ((x[:,0])**(-2))))) + (((6.756325051759897e-7) * (np.sqrt(((x[:,2])**(-1)) * ((x[:,0])**(2))))) + (((1.3281225474547964e-2) * (np.sqrt((((x[:,2])**(-2)) * ((x[:,1])**(1))) * ((x[:,0])**(-1))))) + (((2.1454621213121416e-2) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,2])**(3))) * ((x[:,0])**(3))))) + (((14866.892304982766) * ((((x[:,4])**(3)) * ((x[:,3])**(-1))))) + ((-3.0475319800599976e-3) * (np.cos((x[:,0])**(1)))))))))))"
"Id(((6558.288904367923) + (((-6.219566137709472e-4) * (Id((x0)^(1)))) + (((-2.8968472544513366) * (Cos(((x3)^(-3)) * ((x2)^(-3))))) + (((-9.570195778975258) * (Sqrt(((x4)^(-2)) * ((x0)^(-2))))) + (((-1.6516892468332482) * (Log(((((x4)^(2)) * ((x3)^(-3))) * ((x2)^(3))) * ((x0)^(3))))) + (((4.258253584244745) * (Tanh(((((x4)^(2)) * ((x3)^(-1))) * ((x1)^(1))) * ((x0)^(2))))) + (((-2.8691921207263267) * (Tanh(((((x4)^(2)) * ((x3)^(-2))) * ((x1)^(2))) * ((x0)^(2))))) + (((8.754837241577667) * (Tanh(((((x4)^(2)) * ((x3)^(-1))) * ((x2)^(2))) * ((x0)^(3))))) + (((-2.488417214629724) * (Tanh(((((x4)^(2)) * ((x3)^(-3))) * ((x2)^(1))) * ((x0)^(3))))) + (((-6.016109027676498) * (Tanh((x1)^(1)))) + (((-6438.586116331639) * (Exp((((x4)^(2)) * ((x3)^(-1))) * ((x1)^(1))))) + (((5.210649572023428e-10) * (Exp((x1)^(1)))) + ((-0.8692283110536307) * (Cos((x2)^(-1)))))))))))))))) / ((1.0) + (((7.463999356790096e-2) * (Tanh(((x2)^(-3)) * ((x0)^(-2))))) + (((3.263903824194359e-8) * (Id(((x4)^(-3)) * ((x2)^(3))))) + ((2.4007801207635718e-4) * (Sqrt(((((x3)^(1)) * ((x2)^(-3))) * ((x1)^(1))) * ((x0)^(-1)))))))))","[[6558.288904367923,-6.219566137709472e-4,-2.8968472544513366,-9.570195778975258,-1.6516892468332482,4.258253584244745,-2.8691921207263267,8.754837241577667,-2.488417214629724,-6.016109027676498,-6438.586116331639,5.210649572023428e-10,-0.8692283110536307,7.463999356790096e-2,3.263903824194359e-8,2.4007801207635718e-4]]","(((6558.288904367923) + (((-6.219566137709472e-4) * (((x[:,0])**(1)))) + (((-2.8968472544513366) * (np.cos(((x[:,3])**(-3)) * ((x[:,2])**(-3))))) + (((-9.570195778975258) * (np.sqrt(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((-1.6516892468332482) * (np.log(((((x[:,4])**(2)) * ((x[:,3])**(-3))) * ((x[:,2])**(3))) * ((x[:,0])**(3))))) + (((4.258253584244745) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))) + (((-2.8691921207263267) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,1])**(2))) * ((x[:,0])**(2))))) + (((8.754837241577667) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,2])**(2))) * ((x[:,0])**(3))))) + (((-2.488417214629724) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-3))) * ((x[:,2])**(1))) * ((x[:,0])**(3))))) + (((-6.016109027676498) * (np.tanh((x[:,1])**(1)))) + (((-6438.586116331639) * (np.exp((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,1])**(1))))) + (((5.210649572023428e-10) * (np.exp((x[:,1])**(1)))) + ((-0.8692283110536307) * (np.cos((x[:,2])**(-1)))))))))))))))) / ((1.0) + (((7.463999356790096e-2) * (np.tanh(((x[:,2])**(-3)) * ((x[:,0])**(-2))))) + (((3.263903824194359e-8) * ((((x[:,4])**(-3)) * ((x[:,2])**(3))))) + ((2.4007801207635718e-4) * (np.sqrt(((((x[:,3])**(1)) * ((x[:,2])**(-3))) * ((x[:,1])**(1))) * ((x[:,0])**(-1)))))))))"
